ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,ADDRESSLINE1,CITY,COUNTRY,TERRITORY,DEALSIZE,ORDERLINENUMBER,CONTACTFULLNAME,ORDERNUMBER,QUANTITYORDERED,MSRP,PRICEEACH,ProfitPerUnit,TotalProfit,MarginPerUnit,TotalMargin,CurrentSales,PotentialSales,SalesDifference,Gain-Loss
2005-05-06,On Hold,Quarter2,May,2005,Ships,S18_3029,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA,NA,Medium,1,Juri Yoshido,10414,44,86,73.98,-12.019999999999996,-528.8799999999999,-13.976744186046508,-614.9767441860464,3255.1200000000003,3784,-528.8799999999997,Loss
2003-01-29,Shipped,Quarter1,January,2003,Vintage Cars,S18_3136,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway,EMEA,Small,13,Jonas Bergulfsen,10103,25,104,100.0,-4.0,-100.0,-3.8461538461538463,-96.15384615384616,2500.0,2600,-100.0,Loss
2003-03-25,Shipped,Quarter1,March,2003,Vintage Cars,S18_3136,Mini Wheels Co.,5557 North Pendale Street,San Francisco,USA,NA,Medium,1,Julie Murphy,10111,43,104,100.0,-4.0,-172.0,-3.8461538461538463,-165.3846153846154,4300.0,4472,-172.0,Loss
2003-05-28,Shipped,Quarter2,May,2003,Vintage Cars,S18_3136,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain,EMEA,Small,13,Mart¡n Sommer,10126,30,104,97.39,-6.609999999999999,-198.29999999999998,-6.35576923076923,-190.6730769230769,2921.7,3120,-198.30000000000018,Loss
2003-07-16,Shipped,Quarter3,July,2003,Vintage Cars,S18_3136,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,APAC,Small,2,Adrian Huxley,10139,20,104,90.06,-13.939999999999998,-278.79999999999995,-13.403846153846152,-268.07692307692304,1801.2,2080,-278.79999999999995,Loss
2003-09-19,Shipped,Quarter3,September,2003,Vintage Cars,S18_3136,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Japan,Small,10,Eric Natividad,10150,26,104,100.0,-4.0,-104.0,-3.8461538461538463,-100.0,2600.0,2704,-104.0,Loss
2003-10-20,Shipped,Quarter4,October,2003,Vintage Cars,S18_3136,Classic Legends Inc.,5905 Pompton St.,NYC,USA,NA,Medium,3,Maria Hernandez,10163,40,104,100.0,-4.0,-160.0,-3.8461538461538463,-153.84615384615384,4000.0,4160,-160.0,Loss
2003-11-05,Shipped,Quarter4,November,2003,Vintage Cars,S18_3136,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy,EMEA,Small,1,Giovanni Rovelli,10173,31,104,89.01,-14.989999999999995,-464.6899999999998,-14.413461538461533,-446.8173076923075,2759.31,3224,-464.69000000000005,Loss
2003-11-13,Shipped,Quarter4,November,2003,Vintage Cars,S18_3136,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA,NA,Small,10,Francisca Cervantes,10183,22,104,100.0,-4.0,-88.0,-3.8461538461538463,-84.61538461538461,2200.0,2288,-88.0,Loss
2003-11-21,Shipped,Quarter4,November,2003,Vintage Cars,S18_3136,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Australia,APAC,Small,2,Sean Connery,10193,23,104,100.0,-4.0,-92.0,-3.8461538461538463,-88.46153846153847,2300.0,2392,-92.0,Loss
2003-12-05,Shipped,Quarter4,December,2003,Vintage Cars,S18_3136,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada,NA,Medium,8,Yoshi Tannamuri,10206,30,104,100.0,-4.0,-120.0,-3.8461538461538463,-115.38461538461539,3000.0,3120,-120.0,Loss
2004-01-29,Shipped,Quarter1,January,2004,Vintage Cars,S18_3136,West Coast Collectables Co.,3675 Furth Circle,Burbank,USA,NA,Medium,5,Steve Thompson,10215,49,104,100.0,-4.0,-196.0,-3.8461538461538463,-188.46153846153845,4900.0,5096,-196.0,Loss
2004-03-10,Shipped,Quarter1,March,2004,Vintage Cars,S18_3136,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,USA,NA,Medium,4,Kyung Tseng,10228,31,104,100.0,-4.0,-124.0,-3.8461538461538463,-119.23076923076924,3100.0,3224,-124.0,Loss
2004-04-29,Shipped,Quarter2,April,2004,Vintage Cars,S18_3136,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,2,Diego Freyre,10244,29,104,100.0,-4.0,-116.0,-3.8461538461538463,-111.53846153846155,2900.0,3016,-116.0,Loss
2004-06-14,Shipped,Quarter2,June,2004,Vintage Cars,S18_3136,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA,NA,Medium,2,Sue Frick,10257,37,104,84.82,-19.180000000000007,-709.6600000000003,-18.4423076923077,-682.3653846153849,3138.3399999999997,3848,-709.6600000000003,Loss
2004-07-19,Shipped,Quarter3,July,2004,Vintage Cars,S18_3136,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,APAC,Medium,11,Adrian Huxley,10270,38,104,100.0,-4.0,-152.0,-3.8461538461538463,-146.15384615384616,3800.0,3952,-152.0,Loss
2004-08-17,Shipped,Quarter3,August,2004,Vintage Cars,S18_3136,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy,EMEA,Medium,4,Paolo Accorti,10280,29,104,100.0,-4.0,-116.0,-3.8461538461538463,-111.53846153846155,2900.0,3016,-116.0,Loss
2004-09-08,Shipped,Quarter3,September,2004,Vintage Cars,S18_3136,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden,EMEA,Small,13,Maria Larsson,10291,23,104,100.0,-4.0,-92.0,-3.8461538461538463,-88.46153846153847,2300.0,2392,-92.0,Loss
2004-10-11,Shipped,Quarter4,October,2004,Vintage Cars,S18_3136,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,France,EMEA,Small,8,Daniel Tonini,10304,26,104,85.87,-18.129999999999995,-471.3799999999999,-17.432692307692303,-453.2499999999999,2232.62,2704,-471.3800000000001,Loss
2004-10-21,Shipped,Quarter4,October,2004,Vintage Cars,S18_3136,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,5,Valarie Nelson,10312,38,104,100.0,-4.0,-152.0,-3.8461538461538463,-146.15384615384616,3800.0,3952,-152.0,Loss
2004-11-04,Shipped,Quarter4,November,2004,Vintage Cars,S18_3136,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA,NA,Small,7,Valarie Young,10322,48,104,47.04,-56.96,-2734.08,-54.769230769230774,-2628.923076923077,2257.92,4992,-2734.08,Loss
2004-11-17,Shipped,Quarter4,November,2004,Vintage Cars,S18_3136,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK,EMEA,Small,18,Victoria Ashworth,10332,40,104,39.8,-64.2,-2568.0,-61.73076923076923,-2469.2307692307695,1592.0,4160,-2568.0,Loss
2004-11-29,Shipped,Quarter4,November,2004,Vintage Cars,S18_3136,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia,APAC,Medium,11,Peter Ferguson,10347,45,104,100.0,-4.0,-180.0,-3.8461538461538463,-173.0769230769231,4500.0,4680,-180.0,Loss
2004-12-10,Shipped,Quarter4,December,2004,Vintage Cars,S18_3136,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,4,Valarie Nelson,10357,44,104,100.0,-4.0,-176.0,-3.8461538461538463,-169.23076923076923,4400.0,4576,-176.0,Loss
2005-01-20,Shipped,Quarter1,January,2005,Vintage Cars,S18_3136,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA,NA,Small,5,Allen Nelson,10369,21,104,94.22,-9.780000000000001,-205.38000000000002,-9.403846153846155,-197.48076923076925,1978.62,2184,-205.3800000000001,Loss
2005-02-17,Shipped,Quarter1,February,2005,Vintage Cars,S18_3136,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA,NA,Medium,5,Julie Brown,10381,35,104,100.0,-4.0,-140.0,-3.8461538461538463,-134.6153846153846,3500.0,3640,-140.0,Loss
2005-03-10,Shipped,Quarter1,March,2005,Vintage Cars,S18_3136,Mini Auto Werke,Kirchgasse 6,Graz,Austria,EMEA,Small,2,Roland Mendel,10392,29,104,86.92,-17.08,-495.31999999999994,-16.42307692307692,-476.26923076923066,2520.68,3016,-495.32000000000016,Loss
2005-05-30,In Process,Quarter2,May,2005,Vintage Cars,S18_3136,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium,EMEA,Small,2,Catherine Dewey,10423,21,104,84.82,-19.180000000000007,-402.78000000000014,-18.4423076923077,-387.2884615384617,1781.2199999999998,2184,-402.7800000000002,Loss
2003-02-11,Shipped,Quarter1,February,2003,Vintage Cars,S18_3140,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark,EMEA,Medium,11,Jytte Petersen,10105,22,136,100.0,-36.0,-792.0,-26.47058823529412,-582.3529411764706,2200.0,2992,-792.0,Loss
2003-04-16,Shipped,Quarter2,April,2003,Vintage Cars,S18_3140,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Japan,Medium,5,Eric Natividad,10117,26,136,100.0,-36.0,-936.0,-26.47058823529412,-688.2352941176471,2600.0,3536,-936.0,Loss
2003-06-06,Shipped,Quarter2,June,2003,Vintage Cars,S18_3140,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,2,Diego Freyre,10128,41,136,100.0,-36.0,-1476.0,-26.47058823529412,-1085.294117647059,4100.0,5576,-1476.0,Loss
2003-08-08,Shipped,Quarter3,August,2003,Vintage Cars,S18_3140,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,8,Valarie Nelson,10142,47,136,100.0,-36.0,-1692.0,-26.47058823529412,-1244.1176470588236,4700.0,6392,-1692.0,Loss
2003-09-28,Shipped,Quarter3,September,2003,Vintage Cars,S18_3140,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,7,Diego Freyre,10153,31,136,100.0,-36.0,-1116.0,-26.47058823529412,-820.5882352941177,3100.0,4216,-1116.0,Loss
2003-10-21,Shipped,Quarter4,October,2003,Vintage Cars,S18_3140,FunGiftIdeas.com,1785 First Street,New Bedford,USA,NA,Medium,2,Violeta Benitez,10166,43,136,100.0,-36.0,-1548.0,-26.47058823529412,-1138.235294117647,4300.0,5848,-1548.0,Loss
2003-11-07,Shipped,Quarter4,November,2003,Vintage Cars,S18_3140,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,Spain,EMEA,Medium,9,Jesus Fernandez,10177,23,136,100.0,-36.0,-828.0,-26.47058823529412,-608.8235294117648,2300.0,3128,-828.0,Loss
2003-11-14,Shipped,Quarter4,November,2003,Vintage Cars,S18_3140,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA,NA,Medium,9,Wing C Tam,10185,28,136,100.0,-36.0,-1008.0,-26.47058823529412,-741.1764705882354,2800.0,3808,-1008.0,Loss
2003-11-26,Shipped,Quarter4,November,2003,Vintage Cars,S18_3140,Super Scale Inc.,567 North Pendale Street,New Haven,USA,NA,Medium,1,Leslie Murphy,10196,49,136,100.0,-36.0,-1764.0,-26.47058823529412,-1297.058823529412,4900.0,6664,-1764.0,Loss
2004-01-02,Shipped,Quarter1,January,2004,Vintage Cars,S18_3140,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France,EMEA,Small,9,Mary Saveley,10208,24,136,100.0,-36.0,-864.0,-26.47058823529412,-635.2941176470589,2400.0,3264,-864.0,Loss
2004-02-18,Shipped,Quarter1,February,2004,Vintage Cars,S18_3140,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium,EMEA,Medium,3,Catherine Dewey,10221,33,136,100.0,-36.0,-1188.0,-26.47058823529412,-873.529411764706,3300.0,4488,-1188.0,Loss
2004-03-20,Shipped,Quarter1,March,2004,Vintage Cars,S18_3140,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK,EMEA,Medium,6,Helen Bennett,10232,22,136,100.0,-36.0,-792.0,-26.47058823529412,-582.3529411764706,2200.0,2992,-792.0,Loss
2004-05-07,Cancelled,Quarter2,May,2004,Vintage Cars,S18_3140,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA,NA,Medium,12,Kwai Yu,10248,32,136,100.0,-36.0,-1152.0,-26.47058823529412,-847.0588235294118,3200.0,4352,-1152.0,Loss
2004-07-21,Shipped,Quarter3,July,2004,Vintage Cars,S18_3140,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium,EMEA,Medium,13,Catherine Dewey,10273,40,136,100.0,-36.0,-1440.0,-26.47058823529412,-1058.8235294117649,4000.0,5440,-1440.0,Loss
2004-08-20,Shipped,Quarter3,August,2004,Vintage Cars,S18_3140,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,1,Valarie Nelson,10282,43,136,100.0,-36.0,-1548.0,-26.47058823529412,-1138.235294117647,4300.0,5848,-1548.0,Loss
2004-09-09,Shipped,Quarter3,September,2004,Vintage Cars,S18_3140,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy,EMEA,Small,4,Paolo Accorti,10293,24,136,100.0,-36.0,-864.0,-26.47058823529412,-635.2941176470589,2400.0,3264,-864.0,Loss
2004-10-14,Shipped,Quarter4,October,2004,Vintage Cars,S18_3140,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK,EMEA,Medium,9,Victoria Ashworth,10306,32,136,100.0,-36.0,-1152.0,-26.47058823529412,-847.0588235294118,3200.0,4352,-1152.0,Loss
2004-10-22,Shipped,Quarter4,October,2004,Vintage Cars,S18_3140,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark,EMEA,Small,1,Palle Ibsen,10314,20,136,100.0,-36.0,-720.0,-26.47058823529412,-529.4117647058824,2000.0,2720,-720.0,Loss
2004-11-05,Shipped,Quarter4,November,2004,Vintage Cars,S18_3140,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway,EMEA,Small,9,Jonas Bergulfsen,10325,24,136,69.12,-66.88,-1605.12,-49.17647058823529,-1180.2352941176468,1658.88,3264,-1605.12,Loss
2004-11-20,Shipped,Quarter4,November,2004,Vintage Cars,S18_3140,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France,EMEA,Medium,12,Marie Bertrand,10336,48,136,100.0,-36.0,-1728.0,-26.47058823529412,-1270.5882352941178,4800.0,6528,-1728.0,Loss
2004-12-02,Shipped,Quarter4,December,2004,Vintage Cars,S18_3140,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,1,Diego Freyre,10350,44,136,100.0,-36.0,-1584.0,-26.47058823529412,-1164.7058823529412,4400.0,5984,-1584.0,Loss
2005-01-26,Shipped,Quarter1,January,2005,Vintage Cars,S18_3140,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan,Japan,Medium,3,Akiko Shimamura,10372,28,136,100.0,-36.0,-1008.0,-26.47058823529412,-741.1764705882354,2800.0,3808,-1008.0,Loss
2005-02-22,Shipped,Quarter1,February,2005,Vintage Cars,S18_3140,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Small,9,Diego Freyre,10383,24,136,61.52,-74.47999999999999,-1787.5199999999998,-54.764705882352935,-1314.3529411764705,1476.48,3264,-1787.52,Loss
2005-03-23,Shipped,Quarter1,March,2005,Vintage Cars,S18_3140,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,2,Valarie Nelson,10396,33,136,100.0,-36.0,-1188.0,-26.47058823529412,-873.529411764706,3300.0,4488,-1188.0,Loss
2005-05-06,On Hold,Quarter2,May,2005,Vintage Cars,S18_3140,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA,NA,Medium,12,Juri Yoshido,10414,41,136,100.0,-36.0,-1476.0,-26.47058823529412,-1085.294117647059,4100.0,5576,-1476.0,Loss
2003-01-31,Shipped,Quarter1,January,2003,Classic Cars,S18_3232,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,13,Diego Freyre,10104,23,169,100.0,-69.0,-1587.0,-40.828402366863905,-939.0532544378698,2300.0,3887,-1587.0,Loss
2003-03-10,Shipped,Quarter1,March,2003,Classic Cars,S18_3232,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA,NA,Large,5,Rosa Hernandez,10109,46,169,100.0,-69.0,-3174.0,-40.828402366863905,-1878.1065088757396,4600.0,7774,-3174.0,Loss
2003-04-01,Shipped,Quarter2,April,2003,Classic Cars,S18_3232,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France,EMEA,Large,4,Marie Bertrand,10114,48,169,100.0,-69.0,-3312.0,-40.828402366863905,-1959.7633136094673,4800.0,8112,-3312.0,Loss
2003-05-08,Shipped,Quarter2,May,2003,Classic Cars,S18_3232,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France,EMEA,Medium,3,Laurence Lebihan,10122,25,169,100.0,-69.0,-1725.0,-40.828402366863905,-1020.7100591715977,2500.0,4225,-1725.0,Loss
2003-06-03,Shipped,Quarter2,June,2003,Classic Cars,S18_3232,Muscle Machine Inc,4092 Furth Circle,NYC,USA,NA,Medium,15,Jeff Young,10127,22,169,100.0,-69.0,-1518.0,-40.828402366863905,-898.2248520710059,2200.0,3718,-1518.0,Loss
2003-07-04,Shipped,Quarter3,July,2003,Classic Cars,S18_3232,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France,EMEA,Large,3,Annette Roulet,10136,41,169,100.0,-69.0,-2829.0,-40.828402366863905,-1673.9644970414201,4100.0,6929,-2829.0,Loss
2003-08-01,Shipped,Quarter3,August,2003,Classic Cars,S18_3232,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland,EMEA,Medium,9,Kalle Suominen,10141,34,169,100.0,-69.0,-2346.0,-40.828402366863905,-1388.1656804733727,3400.0,5746,-2346.0,Loss
2003-09-11,Shipped,Quarter3,September,2003,Classic Cars,S18_3232,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia,APAC,Medium,14,Anna O'Hara,10148,32,169,100.0,-69.0,-2208.0,-40.828402366863905,-1306.508875739645,3200.0,5408,-2208.0,Loss
2003-09-21,Shipped,Quarter3,September,2003,Classic Cars,S18_3232,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland,EMEA,Medium,7,Pirkko Koskitalo,10151,21,169,100.0,-69.0,-1449.0,-40.828402366863905,-857.396449704142,2100.0,3549,-1449.0,Loss
2003-10-11,Shipped,Quarter4,October,2003,Classic Cars,S18_3232,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA,NA,Medium,1,Michael Chandler,10160,20,169,100.0,-69.0,-1380.0,-40.828402366863905,-816.5680473372781,2000.0,3380,-1380.0,Loss
2003-10-22,Shipped,Quarter4,October,2003,Classic Cars,S18_3232,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Japan,Large,16,Eric Natividad,10165,47,169,100.0,-69.0,-3243.0,-40.828402366863905,-1918.9349112426034,4700.0,7943,-3243.0,Loss
2003-11-05,Shipped,Quarter4,November,2003,Classic Cars,S18_3232,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada,NA,Medium,3,Jean Fresnisre,10171,39,169,100.0,-69.0,-2691.0,-40.828402366863905,-1592.3076923076924,3900.0,6591,-2691.0,Loss
2003-11-06,Shipped,Quarter4,November,2003,Classic Cars,S18_3232,"Stylish Desk Decors, Co.",35 King George,London,UK,EMEA,Medium,5,Ann Brown,10175,29,169,100.0,-69.0,-2001.0,-40.828402366863905,-1184.0236686390533,2900.0,4901,-2001.0,Loss
2003-11-12,Shipped,Quarter4,November,2003,Classic Cars,S18_3232,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway,EMEA,Medium,7,Veysel Oeztan,10181,45,169,100.0,-69.0,-3105.0,-40.828402366863905,-1837.2781065088757,4500.0,7605,-3105.0,Loss
2003-11-14,Shipped,Quarter4,November,2003,Classic Cars,S18_3232,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,Spain,EMEA,Medium,10,Jose Pedro Roel,10184,28,169,100.0,-69.0,-1932.0,-40.828402366863905,-1143.1952662721894,2800.0,4732,-1932.0,Loss
2003-11-20,Shipped,Quarter4,November,2003,Classic Cars,S18_3232,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA,NA,Medium,12,Valarie Young,10192,26,169,100.0,-69.0,-1794.0,-40.828402366863905,-1061.5384615384614,2600.0,4394,-1794.0,Loss
2003-11-25,Shipped,Quarter4,November,2003,Classic Cars,S18_3232,Mini Classics,3758 North Pendale Street,White Plains,USA,NA,Large,10,Steve Frick,10195,50,169,100.0,-69.0,-3450.0,-40.828402366863905,-2041.4201183431953,5000.0,8450,-3450.0,Loss
2003-12-02,Shipped,Quarter4,December,2003,Classic Cars,S18_3232,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Large,1,Diego Freyre,10203,48,169,100.0,-69.0,-3312.0,-40.828402366863905,-1959.7633136094673,4800.0,8112,-3312.0,Loss
2003-12-09,Shipped,Quarter4,December,2003,Classic Cars,S18_3232,Diecast Collectables,6251 Ingle Ln.,Boston,USA,NA,Medium,11,Valarie Franco,10207,25,169,100.0,-69.0,-1725.0,-40.828402366863905,-1020.7100591715977,2500.0,4225,-1725.0,Loss
2004-01-16,Shipped,Quarter1,January,2004,Classic Cars,S18_3232,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,11,Diego Freyre,10212,40,169,100.0,-69.0,-2760.0,-40.828402366863905,-1633.1360946745563,4000.0,6760,-2760.0,Loss
2004-02-22,Shipped,Quarter1,February,2004,Classic Cars,S18_3232,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland,EMEA,Medium,2,Michael Holz,10225,43,169,100.0,-69.0,-2967.0,-40.828402366863905,-1755.621301775148,4300.0,7267,-2967.0,Loss
2004-03-11,Shipped,Quarter1,March,2004,Classic Cars,S18_3232,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,5,Valarie Nelson,10229,22,169,100.0,-69.0,-1518.0,-40.828402366863905,-898.2248520710059,2200.0,3718,-1518.0,Loss
2004-04-12,Shipped,Quarter2,April,2004,Classic Cars,S18_3232,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland,EMEA,Large,1,Pirkko Koskitalo,10239,47,169,100.0,-69.0,-3243.0,-40.828402366863905,-1918.9349112426034,4700.0,7943,-3243.0,Loss
2004-05-05,Shipped,Quarter2,May,2004,Classic Cars,S18_3232,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Large,9,Diego Freyre,10246,36,169,100.0,-69.0,-2484.0,-40.828402366863905,-1469.8224852071005,3600.0,6084,-2484.0,Loss
2004-06-01,Cancelled,Quarter2,June,2004,Classic Cars,S18_3232,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK,EMEA,Medium,6,Elizabeth Devon,10253,40,169,100.0,-69.0,-2760.0,-40.828402366863905,-1633.1360946745563,4000.0,6760,-2760.0,Loss
2004-06-15,Shipped,Quarter2,June,2004,Classic Cars,S18_3232,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore,APAC,Medium,8,Wendy Victorino,10259,27,169,100.0,-69.0,-1863.0,-40.828402366863905,-1102.3668639053255,2700.0,4563,-1863.0,Loss
2004-07-06,Shipped,Quarter3,July,2004,Classic Cars,S18_3232,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy,EMEA,Medium,7,Maurizio Moroni,10266,29,169,100.0,-69.0,-2001.0,-40.828402366863905,-1184.0236686390533,2900.0,4901,-2001.0,Loss
2004-07-20,Shipped,Quarter3,July,2004,Classic Cars,S18_3232,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,9,Valarie Nelson,10271,20,169,100.0,-69.0,-1380.0,-40.828402366863905,-816.5680473372781,2000.0,3380,-1380.0,Loss
2004-08-06,Shipped,Quarter3,August,2004,Classic Cars,S18_3232,Signal Gift Stores,8489 Strong St.,Las Vegas,USA,NA,Medium,7,Sue King,10278,42,169,100.0,-69.0,-2898.0,-40.828402366863905,-1714.792899408284,4200.0,7098,-2898.0,Loss
2004-08-19,Shipped,Quarter3,August,2004,Classic Cars,S18_3232,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA,NA,Medium,5,Kyung Yu,10281,25,169,100.0,-69.0,-1725.0,-40.828402366863905,-1020.7100591715977,2500.0,4225,-1725.0,Loss
2004-08-30,Shipped,Quarter3,August,2004,Classic Cars,S18_3232,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland,EMEA,Medium,5,Michael Holz,10287,36,169,100.0,-69.0,-2484.0,-40.828402366863905,-1469.8224852071005,3600.0,6084,-2484.0,Loss
2004-09-08,Shipped,Quarter3,September,2004,Classic Cars,S18_3232,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA,NA,Small,12,Kwai Yu,10292,21,169,100.0,-69.0,-1449.0,-40.828402366863905,-857.396449704142,2100.0,3549,-1449.0,Loss
